,port_name,iso3,country_name,latitude,longitude,harborsize,harbortype,railway,top_20_busiest_ports,busiest_ports_ranking,amount_shipped_through,code,busiest_ukports
3315,ONNE,NGA,Nigeria,4.683333,7.15,V,river,None,0,0,0,ONNE,0
3316,EL MAADIYA,EGY,Egypt,31.266667,30.15,V,coastal,S,0,0,0,EL MAADIYA,0
3317,AL ISKANDARIYH (ALEXANDRIA),EGY,Egypt,31.166667,29.833333,L,coastal,M,0,0,0,AL ISKANDARIYH (ALEXANDRIA),0
3318,GIRASSOL TERMINAL,AGO,Angola,-7.65,11.683333,V,other,None,0,0,0,GIRASSOL TERMINAL,0
3319,KANDLA,IND,India,23.033333,70.216667,S,river,S,0,0,0,KANDLA,0
3320,ALDERNEY HARBOUR,GBR,United Kingdom,49.733333,-2.2,V,coastal,None,0,0,0,ALDERNEY HARBOUR,0
3321,SAINT SAMPSON,GBR,United Kingdom,49.483333,-2.516667,V,coastal,None,0,0,0,SAINT SAMPSON,0
3322,SAINT PETER PORT,GBR,United Kingdom,49.45,-2.533333,S,coastal,S,0,0,0,SAINT PETER PORT,0
3323,GRANVILLE,FRA,France,48.833333,-1.6,V,coastal,S,0,0,0,GRANVILLE,0
3324,SAINT-MALO,FRA,France,48.65,-2.016667,S,coastal,M,0,0,0,SAINT-MALO,0
3325,LE LEGUE,FRA,France,48.533333,-2.75,V,river,None,0,0,0,LE LEGUE,0
3326,PROBOLINGGO,IDN,Indonesia,-7.716667,113.216667,V,other,S,0,0,0,PROBOLINGGO,0
3327,AMPENAN,IDN,Indonesia,-8.566667,116.066667,V,other,None,0,0,0,AMPENAN,0
3328,WAINGAPU,IDN,Indonesia,-9.633333,120.216667,V,other,None,0,0,0,WAINGAPU,0
3329,NUEVA GERONA,CUB,Cuba,21.916667,-82.8,V,other,None,0,0,0,NUEVA GERONA,0
3330,GEORGETOWN,CYM,Cayman Is.,19.3,-81.383333,V,other,None,0,0,0,GEORGETOWN,0
3331,CAYMAN BRAC,CYM,Cayman Is.,19.75,-79.75,V,other,None,0,0,0,CAYMAN BRAC,0
3332,STAGEN,IDN,Indonesia,-3.3,116.15,V,coastal,None,0,0,0,STAGEN,0
3333,SAMPIT,IDN,Indonesia,-2.516667,113.0,V,river,None,0,0,0,SAMPIT,0
3334,BITUNG,IDN,Indonesia,1.433333,125.183333,V,coastal,S,0,0,0,BITUNG,0
3335,LUWUK,IDN,Indonesia,-0.95,122.8,V,other,None,0,0,0,LUWUK,0
3336,MASSET HARBOR,CAN,Canada,54.016667,-132.15,V,coastal,None,0,0,0,MASSET HARBOR,0
3337,PORT CLEMENTS,CAN,Canada,53.683333,-132.183333,V,coastal,None,0,0,0,PORT CLEMENTS,0
3338,QUEEN CHARLOTTE,CAN,Canada,53.25,-132.083333,V,coastal,None,0,0,0,QUEEN CHARLOTTE,0
3339,ALLIFORD BAY,CAN,Canada,53.216667,-131.983333,V,coastal,None,0,0,0,ALLIFORD BAY,0
3340,HYDER,USA,United States of America,55.916667,-130.0,V,coastal,None,0,0,0,HYDER,0
3341,HIDDEN INLET,USA,United States of America,54.95,-130.333333,V,lake,None,0,0,0,HIDDEN INLET,0
3342,LYALL HARBOR,CAN,Canada,48.8,-123.2,V,coastal,None,0,0,0,LYALL HARBOR,0
3343,HOPE BAY,CAN,Canada,48.8,-123.283333,V,coastal,None,0,0,0,HOPE BAY,0
3344,SIDNEY,CAN,Canada,48.65,-123.383333,V,coastal,S,0,0,0,SIDNEY,0
3345,ROCHE  HARBOR,USA,United States of America,48.616667,-123.166667,V,coastal,None,0,0,0,ROCHE  HARBOR,0
3346,ORCAS,USA,United States of America,48.6,-122.933333,V,coastal,None,0,0,0,ORCAS,0
3347,ANACORTES,USA,United States of America,48.516667,-122.616667,S,coastal,M,0,0,0,ANACORTES,0
3348,BELLINGHAM,USA,United States of America,48.75,-122.5,S,coastal,M,0,0,0,BELLINGHAM,0
3349,CHERRY POINT,USA,United States of America,48.866667,-122.75,V,coastal,None,0,0,0,CHERRY POINT,0
3350,SEMIAHMOO,USA,United States of America,48.983333,-122.766667,V,coastal,None,0,0,0,SEMIAHMOO,0
3351,BLAINE,USA,United States of America,49.0,-122.75,V,coastal,M,0,0,0,BLAINE,0
3352,STEVESTON,CAN,Canada,49.133333,-123.183333,V,river,None,0,0,0,STEVESTON,0
3353,NEW WESTMINSTER,CAN,Canada,49.2,-122.916667,M,river,M,0,0,0,NEW WESTMINSTER,0
3354,FRASER MILLS,CAN,Canada,49.216667,-122.866667,V,river,None,0,0,0,FRASER MILLS,0
3355,PORT COQUITLAM,CAN,Canada,49.266667,-122.783333,V,river,M,0,0,0,PORT COQUITLAM,0
3356,MISSION CITY,CAN,Canada,49.116667,-122.25,V,river,None,0,0,0,MISSION CITY,0
3357,VANCOUVER,CAN,Canada,49.283333,-123.116667,L,coastal,L,0,0,0,VANCOUVER,0
3358,PORT MOODY,CAN,Canada,49.283333,-122.883333,V,coastal,L,0,0,0,PORT MOODY,0
3359,SQUAMISH,CAN,Canada,49.683333,-123.15,V,river,M,0,0,0,SQUAMISH,0
3360,PORT MELLON,CAN,Canada,49.516667,-123.483333,V,coastal,None,0,0,0,PORT MELLON,0
3361,WESTVIEW,CAN,Canada,49.833333,-124.516667,V,coastal,None,0,0,0,WESTVIEW,0
3362,POWELL RIVER,CAN,Canada,49.866667,-124.533333,S,coastal,None,0,0,0,POWELL RIVER,0
3363,DUNCAN BAY,CAN,Canada,50.066667,-125.283333,V,coastal,None,0,0,0,DUNCAN BAY,0
3364,CAMPBELL RIVER,CAN,Canada,50.016667,-124.233333,V,coastal,None,0,0,0,CAMPBELL RIVER,0
3365,COMOX HARBOR,CAN,Canada,49.666667,-124.916667,S,coastal,None,0,0,0,COMOX HARBOR,0
3366,NANOOSE HARBOR,CAN,Canada,49.266667,-124.15,V,coastal,None,0,0,0,NANOOSE HARBOR,0
3367,NANAIMO,CAN,Canada,49.166667,-123.933333,S,coastal,S,0,0,0,NANAIMO,0
3368,HARMAC,CAN,Canada,49.133333,-123.85,V,coastal,None,0,0,0,HARMAC,0
3369,CHEMAINUS,CAN,Canada,48.933333,-123.716667,V,coastal,None,0,0,0,CHEMAINUS,0
3370,CROFTON,CAN,Canada,48.866667,-123.633333,V,coastal,None,0,0,0,CROFTON,0
3371,COWICHAN BAY,CAN,Canada,48.75,-123.616667,V,coastal,None,0,0,0,COWICHAN BAY,0
3372,GANGES,CAN,Canada,48.85,-123.483333,V,coastal,S,0,0,0,GANGES,0
3373,FRIDAY HARBOR,USA,United States of America,48.533333,-123.016667,V,coastal,S,0,0,0,FRIDAY HARBOR,0
3374,WESTPORT,USA,United States of America,46.133333,-123.383333,V,river,None,0,0,0,WESTPORT,0
3375,RAINIER,USA,United States of America,46.083333,-122.933333,V,river,S,0,0,0,RAINIER,0
3376,LONGVIEW,USA,United States of America,46.133333,-122.933333,S,river,None,0,0,0,LONGVIEW,0
3377,KALAMA,USA,United States of America,46.016667,-122.85,V,river,None,0,0,0,KALAMA,0
3378,ST HELENS,USA,United States of America,45.866667,-122.8,V,river,None,0,0,0,ST HELENS,0
3379,PORTLAND,USA,United States of America,45.516667,-122.666667,L,river,L,0,0,0,PORTLAND,0
3380,VANCOUVER,USA,United States of America,45.633333,-122.683333,M,river,S,0,0,0,VANCOUVER,0
3381,CAMAS,USA,United States of America,45.583333,-122.4,V,river,None,0,0,0,CAMAS,0
3382,PORT SOCONY,USA,United States of America,40.55,-74.25,S,river,None,0,0,0,PORT SOCONY,0
3383,BAYWAY,USA,United States of America,40.633333,-74.2,V,river,None,0,0,0,BAYWAY,0
3384,GRASSELLI,USA,United States of America,40.616667,-74.2,S,river,None,0,0,0,GRASSELLI,0
3385,CARTERET,USA,United States of America,40.583333,-74.216667,S,river,None,0,0,0,CARTERET,0
3386,CHROME,USA,United States of America,40.566667,-74.216667,S,river,None,0,0,0,CHROME,0
3387,PORT READING,USA,United States of America,40.566667,-74.233333,S,river,None,0,0,0,PORT READING,0
3388,SEWAREN,USA,United States of America,40.55,-74.25,V,river,None,0,0,0,SEWAREN,0
3389,MAURER,USA,United States of America,40.533333,-74.25,V,river,None,0,0,0,MAURER,0
3390,PERTH AMBOY,USA,United States of America,40.5,-74.266667,S,river,None,0,0,0,PERTH AMBOY,0
3391,SAYREVILLE,USA,United States of America,40.466667,-74.366667,V,coastal,None,0,0,0,SAYREVILLE,0
3392,SOUTH AMBOY,USA,United States of America,40.483333,-74.266667,S,coastal,None,0,0,0,SOUTH AMBOY,0
3393,LEONARDO,USA,United States of America,40.433333,-74.066667,S,coastal,S,0,0,0,LEONARDO,0
3394,BARNEGAT,USA,United States of America,39.766667,-74.1,V,coastal,S,0,0,0,BARNEGAT,0
3395,ATLANTIC CITY,USA,United States of America,39.366667,-74.416667,V,coastal,None,0,0,0,ATLANTIC CITY,0
3396,SALEM NJ,USA,United States of America,39.666667,-75.483333,V,river,S,0,0,0,SALEM NJ,0
3397,NEW CASTLE,USA,United States of America,39.65,-75.566667,V,river,None,0,0,0,NEW CASTLE,0
3398,DEEPWATER POINT,USA,United States of America,39.7,-75.516667,V,river,None,0,0,0,DEEPWATER POINT,0
3399,WILMINGTON,USA,United States of America,39.733333,-75.55,M,river,M,0,0,0,WILMINGTON,0
3400,MARCUS HOOK,USA,United States of America,39.816667,-75.416667,S,river,None,0,0,0,MARCUS HOOK,0
3401,CHESTER,USA,United States of America,39.85,-75.35,L,river,None,0,0,0,CHESTER,0
3402,CITY ISLAND,USA,United States of America,40.85,-73.783333,V,coastal,M,0,0,0,CITY ISLAND,0
3403,GLOUCESTER,USA,United States of America,42.6,-70.666667,S,coastal,M,0,0,0,GLOUCESTER,0
3404,BEVERLY,USA,United States of America,42.533333,-70.883333,V,coastal,S,0,0,0,BEVERLY,0
3405,SALEM,USA,United States of America,42.516667,-70.883333,S,coastal,S,0,0,0,SALEM,0
3406,MARBLEHEAD,USA,United States of America,42.5,-70.85,V,coastal,S,0,0,0,MARBLEHEAD,0
3407,LYNN,USA,United States of America,42.45,-70.95,V,coastal,S,0,0,0,LYNN,0
3408,BOSTON,USA,United States of America,42.35,-71.05,L,coastal,L,0,0,0,BOSTON,0
3409,QUINCY,USA,United States of America,42.25,-70.966667,S,river,M,0,0,0,QUINCY,0
3410,SCITUATE,USA,United States of America,42.2,-70.716667,V,coastal,S,0,0,0,SCITUATE,0
3411,PLYMOUTH,USA,United States of America,41.95,-70.666667,V,coastal,S,0,0,0,PLYMOUTH,0
3412,PROVINCETOWN,USA,United States of America,42.05,-70.183333,V,coastal,S,0,0,0,PROVINCETOWN,0
3413,HYANNIS,USA,United States of America,41.65,-70.283333,V,coastal,S,0,0,0,HYANNIS,0
3414,HYANNIS PORT,USA,United States of America,41.633333,-70.3,V,coastal,None,0,0,0,HYANNIS PORT,0
3415,FALMOUTH,USA,United States of America,41.55,-70.616667,V,coastal,S,0,0,0,FALMOUTH,0
3416,NANTUCKET,USA,United States of America,41.283333,-70.1,V,coastal,S,0,0,0,NANTUCKET,0
3417,EDGARTOWN,USA,United States of America,41.383333,-70.5,V,coastal,S,0,0,0,EDGARTOWN,0
3418,VINEYARD HAVEN,USA,United States of America,41.45,-70.6,V,coastal,S,0,0,0,VINEYARD HAVEN,0
3419,WOODS HOLE,USA,United States of America,41.516667,-70.666667,V,coastal,S,0,0,0,WOODS HOLE,0
3420,NEW BEDFORD,USA,United States of America,41.633333,-70.916667,S,coastal,M,0,0,0,NEW BEDFORD,0
3421,NEWPORT,USA,United States of America,41.5,-71.333333,S,coastal,M,0,0,0,NEWPORT,0
3422,FALL RIVER,USA,United States of America,41.7,-71.166667,V,coastal,S,0,0,0,FALL RIVER,0
3423,TIVERTON,USA,United States of America,41.633333,-71.216667,S,river,S,0,0,0,TIVERTON,0
3424,BRISTOL,USA,United States of America,41.666667,-71.266667,V,coastal,S,0,0,0,BRISTOL,0
3425,PROVIDENCE,USA,United States of America,41.8,-71.4,M,river,S,0,0,0,PROVIDENCE,0
3426,QUONSET POINT,USA,United States of America,41.583333,-71.4,V,coastal,None,0,0,0,QUONSET POINT,0
3427,DAVISVILLE DEPOT,USA,United States of America,41.616667,-71.4,V,coastal,None,0,0,0,DAVISVILLE DEPOT,0
3428,TAKULA TERMINAL,AGO,Angola,-5.216667,11.783333,S,other,None,0,0,0,TAKULA TERMINAL,0
3429,ANTSOHIM BONDRONA,MDG,Madagascar,-13.083333,48.833333,V,coastal,None,0,0,0,ANTSOHIM BONDRONA,0
3430,KOME KRIBI 1 MARINE TERMINAL,CMR,Cameroon,2.916667,9.8,V,other,None,0,0,0,KOME KRIBI 1 MARINE TERMINAL,0
3431,LIMBOH TERMINAL,CMR,Cameroon,3.983333,9.15,V,other,None,0,0,0,LIMBOH TERMINAL,0
3432,CEIBA TERMINAL,GNQ,Eq. Guinea,1.416667,9.233333,V,other,None,0,0,0,CEIBA TERMINAL,0
3433,COGO,GNQ,Eq. Guinea,1.083333,9.7,V,river,None,0,0,0,COGO,0
3434,SERPENTINA TERMINAL,GNQ,Eq. Guinea,3.8,8.083333,V,other,None,0,0,0,SERPENTINA TERMINAL,0
3435,SIDON/ZAHRANI TERMINAL,LBN,Lebanon,33.533333,35.316667,V,other,S,0,0,0,SIDON/ZAHRANI TERMINAL,0
3436,ANTALYA OFFSHORE TERMINAL,TUR,Turkey,36.816667,30.6,V,other,None,0,0,0,ANTALYA OFFSHORE TERMINAL,0
3437,BOTAS NATURAL GAS TERMINAL,TUR,Turkey,41.0,27.983333,V,other,None,0,0,0,BOTAS NATURAL GAS TERMINAL,0
3438,BOTAS DORTYOL OIL TERMINAL,TUR,Turkey,36.866667,36.133333,V,other,None,0,0,0,BOTAS DORTYOL OIL TERMINAL,0
3439,TOROS GUBRE,TUR,Turkey,36.916667,35.966667,V,other,None,0,0,0,TOROS GUBRE,0
3440,YAKACIK,TUR,Turkey,36.716667,36.183333,V,coastal,S,0,0,0,YAKACIK,0
3441,CHALKIS,GRC,Greece,38.466667,23.6,S,coastal,None,0,0,0,CHALKIS,0
3442,DELTA TERMINAL,TUR,Turkey,36.85,36.166667,V,other,None,0,0,0,DELTA TERMINAL,0
3443,DIKILI,TUR,Turkey,39.016667,26.816667,V,other,S,0,0,0,DIKILI,0
3444,GEBZE,TUR,Turkey,40.766667,29.55,V,other,S,0,0,0,GEBZE,0
3445,GULLUK,TUR,Turkey,37.25,27.616667,V,coastal,None,0,0,0,GULLUK,0
3446,YARIMCA,TUR,Turkey,40.8,29.7,S,other,S,0,0,0,YARIMCA,0
3447,GELENDZHIK,RUS,Russia,44.55,38.066667,V,coastal,None,0,0,0,GELENDZHIK,0
3448,CERNAVODA,ROU,Romania,44.333333,28.05,V,river,None,0,0,0,CERNAVODA,0
3449,BASARABI,ROU,Romania,44.166667,28.433333,V,river,S,0,0,0,BASARABI,0
3450,DANUBE-BLACK SEA CANAL,ROU,Romania,44.266667,28.183333,M,lake,None,0,0,0,DANUBE-BLACK SEA CANAL,0
3451,MEDGIDIA,ROU,Romania,44.25,28.266667,V,lake,S,0,0,0,MEDGIDIA,0
3452,MIDIA,ROU,Romania,44.35,28.666667,V,other,S,0,0,0,MIDIA,0
3453,TULCEA,ROU,Romania,45.166667,28.816667,V,river,S,0,0,0,TULCEA,0
3454,BELGOROD-DNESTROVSKY,UKR,Ukraine,46.183333,30.366667,V,coastal,M,0,0,0,BELGOROD-DNESTROVSKY,0
3455,DNIPRO-BUZKYY,UKR,Ukraine,46.733333,31.883333,S,coastal,None,0,0,0,DNIPRO-BUZKYY,0
3456,PORT OKTYABRSK,UKR,Ukraine,46.833333,31.933333,V,coastal,L,0,0,0,PORT OKTYABRSK,0
3457,UST-DUNAISK,UKR,Ukraine,45.466667,29.7,V,coastal,None,0,0,0,UST-DUNAISK,0
3458,KAVALA,GRC,Greece,40.933333,24.4,S,coastal,S,0,0,0,KAVALA,0
3459,ALIAGA,TUR,Turkey,38.833333,26.933333,V,coastal,S,0,0,0,ALIAGA,0
3460,AMBARLI,TUR,Turkey,40.966667,28.7,V,coastal,None,0,0,0,AMBARLI,0
3461,BORUSAN FERTILIZER JETTY,TUR,Turkey,40.416667,29.1,V,coastal,None,0,0,0,BORUSAN FERTILIZER JETTY,0
3462,KYMASSI,GRC,Greece,38.833333,23.466667,V,coastal,None,0,0,0,KYMASSI,0
3463,ASPROPIRGOS,GRC,Greece,38.033333,23.6,V,other,S,0,0,0,ASPROPIRGOS,0
3464,ACHLADI,GRC,Greece,38.9,22.816667,V,coastal,None,0,0,0,ACHLADI,0
3465,ASTAKOS,GRC,Greece,38.483333,21.1,S,coastal,None,0,0,0,ASTAKOS,0
3466,AKRA KAVONISI,GRC,Greece,35.516667,23.633333,V,coastal,None,0,0,0,AKRA KAVONISI,0
3467,TELUK BEO,IDN,Indonesia,4.233333,126.783333,V,coastal,None,0,0,0,TELUK BEO,0
3468,PATANI,IDN,Indonesia,0.366667,128.75,V,coastal,None,0,0,0,PATANI,0
3469,WAHAI,IDN,Indonesia,-2.783333,129.5,V,coastal,None,0,0,0,WAHAI,0
3470,MIEI,IDN,Indonesia,-2.733333,134.5,V,coastal,None,0,0,0,MIEI,0
3471,TG. SORONG,IDN,Indonesia,-0.883333,131.233333,S,other,None,0,0,0,TG. SORONG,0
3472,MERAK MAS TERMINAL,IDN,Indonesia,-5.916667,105.983333,M,coastal,None,0,0,0,MERAK MAS TERMINAL,0
3473,TOKYO KO,JPN,Japan,35.666667,139.75,L,coastal,None,0,0,0,TOKYO KO,0
3474,PONTRIEUX,FRA,France,48.7,-3.15,V,coastal,None,0,0,0,PONTRIEUX,0
3475,TREGUIER,FRA,France,48.783333,-3.233333,V,river,None,0,0,0,TREGUIER,0
3476,MORLAIX,FRA,France,48.583333,-3.833333,S,river,M,0,0,0,MORLAIX,0
3477,PORT DE ROSCOFF-BLOSCON,FRA,France,48.733333,-3.983333,V,coastal,M,0,0,0,PORT DE ROSCOFF-BLOSCON,0
3478,KINGSTON,JAM,Jamaica,17.966667,-76.783333,M,coastal,M,0,0,0,KINGSTON,0
3479,BEDI,IND,India,22.516667,70.033333,V,river,S,0,0,0,BEDI,0
3480,MIKAWA,JPN,Japan,34.716667,137.3,L,coastal,None,0,0,0,MIKAWA,0
3481,PORBANDAR,IND,India,21.633333,69.6,V,coastal,S,0,0,0,PORBANDAR,0
3482,SANTA BARBARA DE SAMANA,DOM,Dominican Rep.,19.2,-69.333333,S,coastal,None,0,0,0,SANTA BARBARA DE SAMANA,0
3483,PUERTO PLATA,DOM,Dominican Rep.,19.8,-70.7,S,other,None,0,0,0,PUERTO PLATA,0
3484,PEPILLO SALCEDO,DOM,Dominican Rep.,19.7,-71.75,V,other,S,0,0,0,PEPILLO SALCEDO,0
3485,CAP HAITIEN,HTI,Haiti,19.766667,-72.2,V,other,None,0,0,0,CAP HAITIEN,0
3486,PHILLIPSBURG,SXM,Sint Maarten,18.016667,-63.05,S,coastal,None,0,0,0,PHILLIPSBURG,0
3487,CHARLESTOWN,KNA,St. Kitts and Nevis,17.133333,-62.633333,V,other,None,0,0,0,CHARLESTOWN,0
3488,GRAND CUL DE SAC BAY,LCA,Saint Lucia,13.983333,-61.016667,S,coastal,None,0,0,0,GRAND CUL DE SAC BAY,0
3489,WASHOUGAL,USA,United States of America,45.583333,-122.35,V,river,None,0,0,0,WASHOUGAL,0
3490,THE DALLES,USA,United States of America,45.6,-121.183333,V,river,None,0,0,0,THE DALLES,0
3491,NAHCOTTA,USA,United States of America,46.5,-124.033333,V,coastal,None,0,0,0,NAHCOTTA,0
3492,SOUTH BEND,USA,United States of America,46.666667,-123.783333,S,river,S,0,0,0,SOUTH BEND,0
3493,RAYMOND,USA,United States of America,46.683333,-123.733333,S,river,S,0,0,0,RAYMOND,0
3494,WILLAPA HARBOR,USA,United States of America,46.683333,-123.75,V,river,S,0,0,0,WILLAPA HARBOR,0
3495,WESTHAVEN COVE,USA,United States of America,46.916667,-124.116667,V,river,None,0,0,0,WESTHAVEN COVE,0
3496,BAY CITY,USA,United States of America,46.866667,-124.066667,V,river,None,0,0,0,BAY CITY,0
3497,ABERDEEN,USA,United States of America,46.983333,-123.816667,S,river,M,0,0,0,ABERDEEN,0
3498,HOQUIAM,USA,United States of America,46.966667,-123.9,S,river,M,0,0,0,HOQUIAM,0
3499,LA PUSH,USA,United States of America,47.9,-124.633333,V,river,None,0,0,0,LA PUSH,0
3500,NEAH BAY,USA,United States of America,48.366667,-124.616667,V,coastal,S,0,0,0,NEAH BAY,0
3501,SEKIU,USA,United States of America,48.266667,-124.3,V,coastal,None,0,0,0,SEKIU,0
3502,PORT ANGELES,USA,United States of America,48.116667,-123.433333,S,coastal,S,0,0,0,PORT ANGELES,0
3503,PORT TOWNSEND,USA,United States of America,48.116667,-122.75,S,coastal,None,0,0,0,PORT TOWNSEND,0
3504,GLEN COVE,USA,United States of America,48.083333,-122.783333,V,coastal,None,0,0,0,GLEN COVE,0
3505,HOODSPORT,USA,United States of America,47.416667,-123.133333,V,coastal,None,0,0,0,HOODSPORT,0
3506,PORT GAMBLE,USA,United States of America,47.85,-122.583333,V,coastal,None,0,0,0,PORT GAMBLE,0
3507,POULSBO,USA,United States of America,47.733333,-122.65,V,coastal,None,0,0,0,POULSBO,0
3508,KEYPORT,USA,United States of America,47.7,-122.616667,V,coastal,S,0,0,0,KEYPORT,0
3509,WINSLOW,USA,United States of America,47.616667,-122.516667,V,coastal,None,0,0,0,WINSLOW,0
3510,CREOSOTE,USA,United States of America,47.616667,-122.5,V,coastal,None,0,0,0,CREOSOTE,0
3511,FORT WARD,USA,United States of America,47.583333,-122.516667,V,coastal,None,0,0,0,FORT WARD,0
3512,EAST BREMERTON,USA,United States of America,47.566667,-122.616667,V,coastal,None,0,0,0,EAST BREMERTON,0
3513,SILVERDALE,USA,United States of America,47.65,-122.7,V,coastal,None,0,0,0,SILVERDALE,0
3514,BREMERTON,USA,United States of America,47.566667,-122.65,M,coastal,None,0,0,0,BREMERTON,0
3515,PORT ORCHARD,USA,United States of America,47.533333,-122.633333,V,coastal,S,0,0,0,PORT ORCHARD,0
3516,QUARTERMASTER HARBOR,USA,United States of America,47.383333,-122.466667,V,coastal,None,0,0,0,QUARTERMASTER HARBOR,0
3517,SHELTON,USA,United States of America,47.216667,-123.1,V,coastal,None,0,0,0,SHELTON,0
3518,OLYMPIA,USA,United States of America,47.05,-122.9,S,coastal,S,0,0,0,OLYMPIA,0
3519,NISQUALLY HEAD,USA,United States of America,47.116667,-122.75,V,coastal,None,0,0,0,NISQUALLY HEAD,0
3520,TACOMA,USA,United States of America,47.283333,-122.416667,M,coastal,M,0,0,0,TACOMA,0
3521,SEATTLE,USA,United States of America,47.6,-122.333333,L,coastal,L,0,0,0,SEATTLE,0
3522,POINT WELLS,USA,United States of America,47.783333,-122.4,V,coastal,None,0,0,0,POINT WELLS,0
3523,EDWARDS POINT,USA,United States of America,47.8,-122.4,V,coastal,None,0,0,0,EDWARDS POINT,0
3524,MUKILTEO,USA,United States of America,47.95,-122.3,V,coastal,S,0,0,0,MUKILTEO,0
3525,EVERETT,USA,United States of America,48.0,-122.216667,S,coastal,S,0,0,0,EVERETT,0
3526,COUPEVILLE,USA,United States of America,48.233333,-122.683333,V,coastal,None,0,0,0,COUPEVILLE,0
3527,RICHARDSON,USA,United States of America,48.45,-122.9,V,coastal,None,0,0,0,RICHARDSON,0
3528,WARRENTON,USA,United States of America,46.166667,-123.916667,V,river,S,0,0,0,WARRENTON,0
3529,ASTORIA,USA,United States of America,46.2,-123.833333,S,river,M,0,0,0,ASTORIA,0
3530,TONGUE POINT,USA,United States of America,46.2,-123.75,V,river,None,0,0,0,TONGUE POINT,0
3531,SAN FRANCISCO,USA,United States of America,37.816667,-122.416667,L,coastal,L,0,0,0,SAN FRANCISCO,0
3532,YERBABUENA ISLAND,USA,United States of America,37.816667,-122.366667,V,coastal,None,0,0,0,YERBABUENA ISLAND,0
3533,REDWOOD CITY,USA,United States of America,37.533333,-122.2,V,river,None,0,0,0,REDWOOD CITY,0
3534,ALAMEDA,USA,United States of America,37.783333,-122.266667,S,coastal,M,0,0,0,ALAMEDA,0
3535,OAKLAND,USA,United States of America,37.816667,-122.333333,L,coastal,L,0,0,0,OAKLAND,0
3536,BERKELEY,USA,United States of America,37.866667,-122.3,V,coastal,None,0,0,0,BERKELEY,0
3537,POINT RICHMOND,USA,United States of America,37.916667,-122.366667,S,coastal,S,0,0,0,POINT RICHMOND,0
3538,MONTAUK HARBOR,USA,United States of America,41.066667,-71.933333,V,coastal,None,0,0,0,MONTAUK HARBOR,0
3539,GREENPORT,USA,United States of America,41.1,-72.366667,V,coastal,M,0,0,0,GREENPORT,0
3540,STONINGTON,USA,United States of America,41.333333,-71.9,V,river,S,0,0,0,STONINGTON,0
3541,NOANK,USA,United States of America,41.316667,-71.983333,V,coastal,S,0,0,0,NOANK,0
3542,MYSTIC,USA,United States of America,41.35,-71.966667,V,river,S,0,0,0,MYSTIC,0
3543,NEW LONDON,USA,United States of America,41.35,-72.083333,S,river,L,0,0,0,NEW LONDON,0
3544,NORWICH,USA,United States of America,41.516667,-72.083333,V,river,None,0,0,0,NORWICH,0
3545,ESSEX,USA,United States of America,41.35,-72.383333,V,river,S,0,0,0,ESSEX,0
3546,NEW HAVEN,USA,United States of America,41.233333,-72.916667,S,coastal,M,0,0,0,NEW HAVEN,0
3547,PORT JEFFERSON,USA,United States of America,40.95,-73.083333,V,coastal,None,0,0,0,PORT JEFFERSON,0
3548,BRIDGEPORT,USA,United States of America,41.166667,-73.183333,M,coastal,S,0,0,0,BRIDGEPORT,0
3549,SOUTHPORT,USA,United States of America,41.133333,-73.283333,V,river,S,0,0,0,SOUTHPORT,0
3550,NORWALK,USA,United States of America,41.1,-73.416667,V,river,S,0,0,0,NORWALK,0
3551,STAMFORD,USA,United States of America,41.033333,-73.55,V,river,M,0,0,0,STAMFORD,0
3552,GREENWICH,USA,United States of America,41.016667,-73.616667,V,coastal,None,0,0,0,GREENWICH,0
3553,PORT CHESTER,USA,United States of America,41.0,-73.666667,V,river,S,0,0,0,PORT CHESTER,0
3554,NEWBURYPORT,USA,United States of America,42.816667,-70.866667,V,river,S,0,0,0,NEWBURYPORT,0
3555,ROCKPORT,USA,United States of America,42.666667,-70.616667,V,coastal,None,0,0,0,ROCKPORT,0
3556,WINTER HARBOR,USA,United States of America,44.383333,-68.083333,V,coastal,S,0,0,0,WINTER HARBOR,0
3557,SORRENTO,USA,United States of America,44.466667,-68.183333,V,coastal,None,0,0,0,SORRENTO,0
3558,BAR HARBOR,USA,United States of America,44.383333,-68.2,V,coastal,S,0,0,0,BAR HARBOR,0
3559,NORTHEAST HARBOR,USA,United States of America,44.3,-68.283333,V,coastal,None,0,0,0,NORTHEAST HARBOR,0
3560,SOUTHWEST HARBOR,USA,United States of America,44.283333,-68.316667,V,coastal,S,0,0,0,SOUTHWEST HARBOR,0
3561,MOUNT DESERT,USA,United States of America,44.366667,-68.333333,V,coastal,S,0,0,0,MOUNT DESERT,0
3562,FRENCHBORO,USA,United States of America,44.116667,-68.366667,V,coastal,None,0,0,0,FRENCHBORO,0
3563,MINTURN,USA,United States of America,44.15,-68.45,V,coastal,None,0,0,0,MINTURN,0
3564,SWANS ISLAND,USA,United States of America,44.133333,-68.45,V,coastal,None,0,0,0,SWANS ISLAND,0
3565,BASS HARBOR,USA,United States of America,44.233333,-68.35,V,coastal,S,0,0,0,BASS HARBOR,0
3566,ELLSWORTH,USA,United States of America,44.55,-68.416667,V,river,S,0,0,0,ELLSWORTH,0
3567,BROOKLIN,USA,United States of America,44.266667,-68.583333,V,coastal,S,0,0,0,BROOKLIN,0
