scalerank,featurecla,type,name,abbrev,location,gps_code,iata_code,wikipedia,natlscale,comments,wikidataid,name_ar,name_bn,name_de,name_en,name_es,name_fr,name_el,name_hi,name_hu,name_id,name_it,name_ja,name_ko,name_nl,name_pl,name_pt,name_ru,name_sv,name_tr,name_vi,name_zh,wdid_score,ne_id,lon,lat
9,Airport,mid,Chelyabinsk,CEK,terminal,USCC,CEK,http://en.wikipedia.org/wiki/Chelyabinsk_Airport,8.00000,,Q1322423,,,Flughafen Tscheljabinsk,Chelyabinsk Airport,,aéroport de Tcheliabinsk,,,,,Aeroporto di Čeljabinsk,バランジノ空港,첼랴빈스크 공항,Tsjeljabinsk,Port lotniczy Czelabińsk,,Челябинск,,Çelyabinsk Havalimanı,Sân bay Chelyabinsk,車里雅賓斯克機場,4,1159114359,61.51226,55.29779
8,Airport,military mid,Tainan,TNN,ramp,RCNN,TNN,http://en.wikipedia.org/wiki/Tainan_Airport,10.00000,,Q702035,مطار تاينان,,Flughafen Tainan,Tainan Airport,,aéroport de Tainan,,,,Bandar Udara Domestik Tainan,,台南空港,타이난 공항,,Port lotniczy Tainan,,,,,Sân bay Đài Nam,台南機場,4,1159114373,120.20973,22.95067
8,Airport,military mid,Taichung,RMQ,ramp,RCMQ,RMQ,http://en.wikipedia.org/wiki/Taichung_Airport,10.00000,,Q374558,مطار تايتشونغ,,,Taichung Airport,Aeropuerto de Taichung,aéroport de Taichung,,,,Bandar Udara Taichung,,台中空港,타이중 공항,,Port lotniczy Taizhong,,,,,Sân bay Đài Trung,臺中清泉崗機場,4,1159114393,120.63070,24.26666
8,Airport,mid,Rotterdam The Hague,RTM,terminal,EHRD,RTM,http://en.wikipedia.org/wiki/Rotterdam_The_Hague_Airport,10.00000,,Q656807,مطار روتردام لاهاي,,Flughafen Rotterdam,Rotterdam The Hague Airport,Aeropuerto de Róterdam,aéroport de Rotterdam La Haye,,,,Bandar Udara Rotterdam,Aeroporto di Rotterdam,ロッテルダム空港,,Rotterdam The Hague Airport,Port lotniczy Rotterdam,Aeroporto de Roterdã-Haia,Роттердам-Гаага,Rotterdams flygplats,,Sân bay Rotterdam,鹿特丹海牙机场,4,1159114411,4.43384,51.94913
8,Airport,mid,Voronezh-Chertovitskoye,VOZ,terminal,UUOO,VOZ,http://en.wikipedia.org/wiki/Voronezh_International_Airport,10.00000,,Q2444515,,,Flughafen Woronesch,Voronezh International Airport,Aeropuerto de Vorónezh-Chertovitskoye,,,,,,Aeroporto di Voronež-Čertovickoe,ヴォロネジ国際空港,,Tsjertovitskoe,Port lotniczy Woroneż,,Чертовицкое,,,Sân bay quốc tế Voronezh,沃羅涅日,4,1159114431,39.22545,51.81262
8,Airport,major,Liverpool John Lennon,LPL,ramp,EGGP,LPL,http://en.wikipedia.org/wiki/Liverpool_John_Lennon_Airport,10.00000,,Q8727,مطار ليفربول,,Liverpool John Lennon Airport,Liverpool John Lennon Airport,Aeropuerto John Lennon de Liverpool,aéroport de Liverpool John Lennon,,,Liverpool-John Lennon repülőtér,Bandar Udara John Lennon Liverpool,Aeroporto di Liverpool-John Lennon,リバプール・ジョン・レノン空港,리버풀 존 레넌 공항,Liverpool John Lennon Airport,Port lotniczy Liverpool-John Lennon,Aeroporto John Lennon de Liverpool,Ливерпульский аэропорт имени Джона Леннона,Liverpool John Lennon Airport,,Sân bay John Lennon Liverpool,利物浦约翰·列侬机场,4,1159114447,-2.85862,53.33638
8,Airport,mid,Vishakapatnam,VTZ,terminal,VEVZ,VTZ,http://en.wikipedia.org/wiki/Visakhapatnam_Airport,10.00000,,Q2247541,,বিশাখাপত্তনম বিমানবন্দর,,Visakhapatnam Airport,Aeropuerto de Visakhapatnam,aéroport de Visakhapatnam,,विशाखापट्टनम विमानक्षेत्र,,Bandar Udara Visakhapatnam,,ヴィシャーカパトナム空港,,,Port lotniczy Visakhapatnam,,Вишакхапатнам,Visakhapatnam Airport,,Sân bay Visakhapatnam,維沙卡帕特南機場,4,1159114465,83.22352,17.72796
8,Airport,major,Sultan Hasanuddin Int'l,UPG,terminal,WAAA,UPG,http://en.wikipedia.org/wiki/Sultan_Hasanuddin_International_Airport,10.00000,,Q1432006,,,Flughafen Makassar,Sultan Hasanuddin International Airport,,aéroport international de Makassar,,,,Bandar Udara Internasional Sultan Hasanuddin,,ハサヌディン国際空港,,,Port lotniczy Makasar-Sultan Hasanuddin,,,Sultan Hasanuddin International Airport,,Sân bay Hasanuddin,望加錫國際機場,4,1159114481,119.54569,-5.05894
8,Airport,mid,Vava'u Int'l,VAV,terminal,NFTV,VAV,http://en.wikipedia.org/wiki/Vava'u_International_Airport,10.00000,,Q2980547,,,Flughafen Vavaʻu,Vava'u International Airport,Aeropuerto Internacional de Vava'u,aéroport de Vavaʻu,,,,Bandar Udara Internasional Vava'u,,ヴァヴァウ国際空港,,,Port lotniczy Vava'u,,Аэропорт Вавау,,,,瓦瓦烏,4,1159114497,-173.96809,-18.58601
8,Airport,major,Newcastle Int'l,NCL,terminal,EGNT,NCL,http://en.wikipedia.org/wiki/Newcastle_Airport,10.00000,,Q8975,مطار نيوكاسل,,Newcastle Airport,Newcastle Airport,Aeropuerto de Newcastle upon Tyne,aéroport international de Newcastle,,,,Bandar Udara Newcastle,aeroporto di Newcastle upon Tyne,ニューカッスル国際空港,뉴캐슬 공항,Newcastle Airport,Port lotniczy Newcastle,Aeroporto de Newcastle,Ньюкасл,Newcastle International Airport,,Sân bay Newcastle,纽卡斯尔机场,4,1159114519,-1.71035,55.03708
8,Airport,mid,Goloson Int'l,LCE,terminal,MHLC,LCE,http://en.wikipedia.org/wiki/Golos%C3%B3n_International_Airport,10.00000,,Q2231517,,,Internationaler Flughafen Golosón,Golosón International Airport,Aeropuerto Golosón,,,,,Bandar Udara Internasional Golosón,,ゴロソン国際空港,,,Port lotniczy Golosón,Aeroporto Internacional Golosón,,,,Sân bay quốc tế Golosón,Golosa國際機場,4,1159114531,-86.85147,15.74516
8,Airport,major,Madinah Int'l,MED,terminal,OEMA,MED,http://en.wikipedia.org/wiki/Prince_Mohammad_Bin_Abdulaziz_Airport,10.00000,,Q1205940,مطار الأمير محمد بن عبد العزيز الدولي,,Flughafen Medina,Prince Mohammad Bin Abdulaziz Airport,Aeropuerto Príncipe Mohammad Bin Abdulaziz,aéroport international Prince Mohammad Bin Abdulaziz,,,,Bandar Udara Internasional Prince Mohammad bin Abdul Aziz,Aeroporto Internazionale di Medina-Principe Muhammad bin Abd al-Aziz,プリンス・モハンマド・ビン・アブドゥルアズィーズ国際空港,프린스 모하메드 빈 압둘아지즈 국제공항,Prince Mohammad Bin Abdulaziz Airport,Port lotniczy Medyna,Aeroporto Internacional Príncipe Mohammad Bin Abdulaziz,,,,,穆罕默德·本·阿卜杜勒-阿齐兹亲王国际机场,4,1159114549,39.69914,24.54423
8,Airport,mid,Mirabel Int'l,YMX,terminal,CYMX,YMX,http://en.wikipedia.org/wiki/Montr%C3%A9al-Mirabel_International_Airport,10.00000,,Q794552,,,Aéroport international Montréal-Mirabel,Montréal–Mirabel International Airport,Aeropuerto Internacional Montreal-Mirabel,aéroport international Montréal-Mirabel,,मिराबेल हवाई अड्डा,,Bandar Udara Internasional Montréal-Mirabel,Aeroporto Internazionale di Montréal-Mirabel,モントリオール・ミラベル国際空港,몬트리올 미라벨 국제공항,Montréal-Mirabel International Airport,Port lotniczy Montreal-Mirabel,Aeroporto Internacional Montréal-Mirabel,Мирабель,Montréal–Mirabel International Airport,,Sân bay quốc tế Montréal-Mirabel,蒙特利尔－米拉贝勒国际机场,4,1159114567,-74.02874,45.68323
8,Airport,mid,Palanga Int'l,PLQ,terminal,EYPA,PLQ,http://en.wikipedia.org/wiki/Palanga_International_Airport,10.00000,,Q1332588,,,Flughafen Palanga,Palanga International Airport,Aeropuerto Internacional de Palanga,aéroport international de Palanga,,,Palangai nemzetközi repülőtér,,Aeroporto Internazionale di Palanga,パランガ国際空港,,Luchthaven Palanga,Port lotniczy Połąga,,Паланга,Palangas internationella flygplats,,Sân bay quốc tế Palanga,帕兰加国际机场,4,1159114587,21.09745,55.97134
8,Airport,mid,Jaipur Int'l,JAI,terminal,VIJP,JAI,http://en.wikipedia.org/wiki/Jaipur_International_Airport,10.00000,,Q572387,,জয়পুর বিমানবন্দর,,Jaipur Airport,Aeropuerto de Jaipur,aéroport de Jaipur,,जयपुर अन्तर्राष्ट्रीय विमानक्षेत्र,,,,ジャイプル国際空港,,,Port lotniczy Jaipur,,Международный аэропорт Джайпур,Jaipur Airport,,Sân bay Jaipur,齋浦爾國際機場,4,1159114607,75.80101,26.82118
8,Airport,mid,Sonari,IXW,terminal,VEJS,IXW,http://en.wikipedia.org/wiki/Sonari_Airport,10.00000,,Q7560814,,সোনারী বিমানবন্দর,,Sonari Airport,,,,सोनारी हवाई-अड्डा,,,,,,,,,,Jamshedpur,,,,4,1159114623,86.17247,22.81541
8,Airport,mid,Yenisehir,YEI,ramp,LTBR,YEI,http://en.wikipedia.org/wiki/Yeni%C5%9Fehir_Airport,10.00000,,Q250026,,,Flughafen Bursa-Yenişehir,Yenişehir Airport,,Aéroport de Yenişehir,,,,Bandar Udara Yenişehir,,ブルサ,,,Port lotniczy Yenişehir,,,,Bursa Yenişehir Havalimanı,Sân bay Yenişehir,,4,1159114643,29.54492,40.25554
8,Airport,major,Şakirpaşa,ADA,terminal,LTAF,ADA,http://en.wikipedia.org/wiki/Adana_%C5%9Eakirpa%C5%9Fa_Airport,10.00000,,Q1430728,مطار أضنة ساكيرباسا,,Flughafen Adana,Adana Şakirpaşa Airport,Aeropuerto de Adana Şakirpaşa,aéroport international d'Adana-Sakirpasa,,,,Bandar Udara Adana,Aeroporto di Adana,アダナ・シャキリパシャ空港,,Luchthaven Adana Sakirpasa,Port lotniczy Adana,,,,Şakirpaşa Havalimanı,Sân bay Adana Şakirpaşa,阿達納,4,1159114663,35.29696,36.98521
8,Airport,mid,Kodiak,ADQ,ramp,PADQ,ADQ,http://en.wikipedia.org/wiki/Kodiak_Airport,10.00000,,Q2667517,,,Kodiak Airport,Kodiak Airport,Aeropuerto de Kodiak,aéroport de Kodiak,,,,Bandar Udara Kodiak,,コディアック空港,,,Port lotniczy Kodiak,,Кадьяк,,,,科迪亞克機場,4,1159114685,-152.48564,57.74859
8,Airport,major,Amarillo Int'l,AMA,terminal,KAMA,AMA,http://en.wikipedia.org/wiki/Rick_Husband_Amarillo_International_Airport,10.00000,,Q1570890,,,Rick Husband Amarillo International Airport,Rick Husband Amarillo International Airport,Aeropuerto Internacional Rick Husband de Amarillo,Rick Husband Amarillo International Airport,,अमारिलो हवाई अड्डा,,,,リック・ハズバンド・アマリロ国際空港,,Rick Husband Amarillo International Airport,,Aeroporto Internacional de Amarillo,,,,,里克·赫斯本德-阿馬里洛國際機場,4,1159114695,-101.70535,35.21840
8,Airport,mid,Alice Springs,ASP,terminal,YBAS,ASP,http://en.wikipedia.org/wiki/Alice_Springs_Airport,10.00000,,Q17606,,,Flughafen Alice Springs,Alice Springs Airport,aeropuerto de Alice Springs,aéroport d'Alice Springs,,,,Bandar Udara Alice Springs,aeroporto di Alice Springs,アリス・スプリングス空港,앨리스 스프링스 공항,,Port lotniczy Alice Springs,,Алис-Спрингс,Alice Springs Airport,,,愛麗斯泉機場,4,1159114713,133.90292,-23.80197
8,Airport,mid and military,Raja Sansi Int'l,ATQ,terminal,VIAR,ATQ,http://en.wikipedia.org/wiki/Raja_Sansi_International_Airport,10.00000,,Q385356,,শ্রী গুরু রামদাস জী আন্তর্জাতিক বিমানবন্দর,Flughafen Amritsar,Sri Guru Ram Dass Jee International Airport,Aeropuerto Internacional Sri Guru Ram Dass Jee,aéroport international de Raja Sansi,,श्री गुरु रामदास जी अन्तर्राष्ट्रीय विमानक्षेत्र,,Bandar Udara Internasional Raja Sansi,,アムリトサル国際空港,,,Port lotniczy Amritsar,,Международный аэропорт имени Раджа Санси,Amritsar,,Sân bay quốc tế Raja Sansi,阿姆利則國際機場,4,1159114737,74.80716,31.70682
8,Airport,mid,Biju Patnaik,BBI,terminal,VEBS,BBI,http://en.wikipedia.org/wiki/Biju_Patnaik_Airport,10.00000,,Q598850,,বিজু পট্টনায়েক আন্তর্জাতিক বিমানবন্দর,Flughafen Bhubaneswar,Biju Patnaik Airport,Aeropuerto Biju Patnaik,,,बीजू पटनायक हवाई अड्डा,,,,ビジューパトナイク国際空港,,,Port lotniczy Bhubaneswar,,Аэропорт Биджу Патнаик,Bhubaneswar,,,Biju Patnaik國際機場,4,1159114753,85.81689,20.25267
8,Airport,mid,Bethel,BET,runway,PABE,BET,http://en.wikipedia.org/wiki/Bethel_Airport,10.00000,,Q619997,,,Flughafen Bethel,Bethel Airport,Aeropuerto de Bethel,aéroport de Bethel,,,,,,ベセル空港,,,Port lotniczy Bethel,,Бетел,,,,伯特利機場,4,1159114773,-161.83899,60.77874
8,Airport,mid,Palonegro,BGA,terminal,SKBG,BGA,http://en.wikipedia.org/wiki/Palonegro_International_Airport,10.00000,,Q2674281,,,,Palonegro International Airport,Aeropuerto Internacional Palonegro,aéroport international Palonegro,,,,Bandar Udara Internasional Palonegro,,ブカラマンガ,,,Port lotniczy Palonegro,Aeroporto Internacional Palonegro,,Palonegro International Airport,,Sân bay quốc tế Palonegro,帕洛內格羅國際機場,4,1159114791,-73.18092,7.12771
8,Airport,major,Birmingham Int'l,BHM,terminal,KBHM,BHM,http://en.wikipedia.org/wiki/Birmingham_International_Airport_(US),10.00000,,Q865724,,,Birmingham-Shuttlesworth International Airport,Birmingham-Shuttlesworth International Airport,Aeropuerto Internacional Birmingham-Shuttlesworth,,,,,,Aeroporto di Birmingham,バーミングハム国際空港,,Birmingham-Shuttlesworth International Airport,Port lotniczy Birmingham-Shuttlesworth,Aeroporto Internacional de Birmingham-Shuttlesworth,,Birmingham-Shuttlesworth International Airport,,Sân bay quốc tế Birmingham,伯明翰－沙特尔斯沃思国际机场,4,1159114807,-86.75238,33.56187
8,Airport,mid,Broken Hill,BHQ,terminal,YBHI,BHQ,http://en.wikipedia.org/wiki/Broken_Hill_Airport,10.00000,,Q17528,,,Flughafen Broken Hill,Broken Hill Airport,Aeropuerto de Broken Hill,aéroport de Broken Hill,,,,,aeroporto di Broken Hill,ブロークン・ヒル空港,,Broken Hill Airport,Port lotniczy Broken Hill,,,Broken Hill Airport,,,布羅肯希爾機場,4,1159114825,141.47041,-31.99900
8,Airport,major,Logan Int'l,BIL,terminal,KBIL,BIL,http://en.wikipedia.org/wiki/Billings_Logan_International_Airport,10.00000,,Q598269,,,Billings Logan International Airport,Billings Logan International Airport,,Billings Logan International Airport,,,,Bandar Udara Internasional Logan Billings,Aeroporto Internazionale di Billings Logan,ビリングス・ローガン国際空港,,Billings Logan International Airport,Port lotniczy Billings Logan,,,,,,比靈斯Logan國際機場,4,1159114843,-108.53693,45.80369
8,Airport,mid,Bismarck Muni.,BIS,terminal,KBIS,BIS,http://en.wikipedia.org/wiki/Bismarck_Municipal_Airport,10.00000,,Q387593,,,,Bismarck Municipal Airport,Aeropuerto Municipal de Bismarck,aéroport municipal de Bismarck,,,,,,ビスマーク市営空港,,,Port lotniczy Bismarck,,Бисмарк,,,,俾斯麥市立機場,4,1159114861,-100.75747,46.77511
8,Airport,mid,Del Bajio Int'l,BJX,terminal,MMLO,BJX,http://en.wikipedia.org/wiki/Del_Baj%C3%ADo_International_Airport,10.00000,,Q1431200,,,Flughafen Del Bajío,Del Bajío International Airport,Aeropuerto Internacional Del Bajío,aéroport international del Bajío,,,,Bandar Udara Internasional Del Bajío,,グアナフアト国際空港,,,Port lotniczy León-Del Bajío,,Гуанахуато,Del Bajío International Airport,,Sân bay quốc tế Del Bajío,Del Bajío國際機場,4,1159114875,-101.47875,20.98589
8,Airport,mid,Benin,BNI,terminal,DNBE,BNI,http://en.wikipedia.org/wiki/Benin_Airport,10.00000,,Q619881,,,,Benin Airport,,,,,,,Aeroporto di Benin,ベニン空港,,Benin Airport,Port lotniczy Benin,,,,,Sân bay Benin,貝南城,4,1159114893,5.60368,6.31717
8,Airport,major,Bourgas,BOJ,ramp,LBBG,BOJ,http://en.wikipedia.org/wiki/Burgas_Airport,10.00000,,Q1324587,,,Flughafen Burgas,Burgas Airport,Aeropuerto de Burgas,aéroport de Bourgas,,,,,Aeroporto di Burgas,ブルガス国際空港,,Burgas Airport,Port lotniczy Burgas,Aeroporto Internacional de Burgas,Бургас,Burgas,Burgaz Havalimanı,Sân bay Burgas,布爾加斯機場,4,1159114899,27.51641,42.56708
8,Airport,major,Bremen,BRE,terminal,EDDW,BRE,http://en.wikipedia.org/wiki/Bremen_Airport,10.00000,,Q665365,مطار بريمن,ব্রেমেন বিমানবন্দর,Flughafen Bremen,Bremen Airport,Aeropuerto de Bremen,aéroport de Brême,,,Brémai repülőtér,,Aeroporto di Brema,ブレーメン空港,,Luchthaven Bremen,Port lotniczy Brema,Aeroporto de Bremen,Аэропорт Бремен,Bremens flygplats,,Sân bay Bremen,不来梅机场,4,1159114933,8.78586,53.05229
8,Airport,mid,Jacinto Lara Int'l,BRM,terminal,SVBM,BRM,http://en.wikipedia.org/wiki/Jacinto_Lara_International_Airport,10.00000,,Q2231932,,,,Jacinto Lara International Airport,Aeropuerto Internacional Jacinto Lara,aéroport international Jacinto Lara,,,,Bandar Udara Internasional Jacinto Lara,,ハシント・ララ国際空港,,,Port lotniczy Jacinto Lara,,,,,Sân bay quốc tế Jacinto Lara,Jacinto Lara國際機場,4,1159114957,-69.35610,10.04530
8,Airport,mid,Brownsville-South Padre Island Int'l,BRO,terminal,KBRO,BRO,http://en.wikipedia.org/wiki/Brownsville/South_Padre_Island_International_Airport,10.00000,,Q3385055,,,,Brownsville/South Padre Island International Airport,Aeropuerto Internacional de Brownsville/South Padre Island,,,,,,,Brownsville/South Padre Island国際空港,,,,,,,,,布朗斯維爾/南帕德雷島國際機場,4,1159114971,-97.43177,25.90627
8,Airport,major,Bristol Int'l,BRS,terminal,EGGD,BRS,http://en.wikipedia.org/wiki/Bristol_International_Airport,10.00000,,Q8725,مطار بريستول,,Bristol Airport,Bristol Airport,Aeropuerto Internacional de Bristol,aéroport international de Bristol,Διεθνές Αεροδρόμιο Μπρίστολ,,,Bandar Udara Internasional Bristol,Aeroporto di Bristol,ブリストル空港,브리스틀 공항,Bristol International Airport,Port lotniczy Bristol,Aeroporto de Bristol,Бристоль,Bristol Airport,,Sân bay Bristol,布里斯托機場,4,1159114989,-2.71086,51.38629
8,Airport,major,Baton Rouge Metro,BTR,terminal,KBTR,BTR,http://en.wikipedia.org/wiki/Baton_Rouge_Metropolitan_Airport,10.00000,,Q810875,,,Baton Rouge Metropolitan Airport,Baton Rouge Metropolitan Airport,,aéroport métropolitain de Bâton-Rouge,,,,,,バトンルージュ・メトロポリタン空港,,Baton Rouge Metropolitan Airport,,,,,,,巴吞魯日大都會機場,4,1159115003,-91.15675,30.53261
8,Airport,major,Bratislava-M.R. Štefánik,BTS,terminal,LZIB,BTS,http://en.wikipedia.org/wiki/M._R._%C5%A0tef%C3%A1nik_Airport,10.00000,,Q828379,,,Flughafen Bratislava,M. R. Štefánik Airport,Aeropuerto de Bratislava-Milan Rastislav Štefánik,aéroport M. R. Štefánik,,,Pozsonyi repülőtér,Bandar Udara Bratislava,Aeroporto Milan Rastislav Štefánik,ブラチスラヴァ空港,,Luchthaven Bratislava,Port lotniczy Bratysława,Aeroporto de Bratislava-M. R. Štefánik,Братислава-Иванка,Milan Rastislav Štefánik-flygplatsen,,Sân bay M. R. Štefánik,布拉提斯拉瓦機場,4,1159115025,17.19999,48.16984
8,Airport,mid,Burlington Int'l,BTV,terminal,KBTV,BTV,http://en.wikipedia.org/wiki/Burlington_International_Airport,10.00000,,Q2750047,مطار بورلينغتون الدولي,,Burlington International Airport,Burlington International Airport,Aeropuerto Internacional de Burlington,aéroport international de Burlington,,,,,,バーリントン国際空港,,,Port lotniczy Burlington,,,,,,伯林頓國際機場,4,1159115045,-73.15508,44.46921
8,Airport,major,Columbia Metro,CAE,terminal,KCAE,CAE,http://en.wikipedia.org/wiki/Columbia_Metropolitan_Airport,10.00000,,Q1657258,,,,Columbia Metropolitan Airport,,,,,,,Aeroporto di Columbia Metropolitan,コロンビア都市圏空港,,,Port lotniczy Columbia,Aeroporto Metropolitano de Colúmbia,,,,,哥倫比亞大都會機場,4,1159115063,-81.10934,33.93421
8,Airport,major,Calicut Int'l,CCJ,terminal,VOCL,CCJ,http://en.wikipedia.org/wiki/Calicut_International_Airport,10.00000,,Q573547,مطار كاليكوت,কালিকট আন্তর্জাতিক বিমানবন্দর,Calicut International Airport,Calicut International Airport,Aeropuerto Internacional de Calicut,Calicut International Airport,,कालीकट अंतर्राष्ट्रीय विमानक्षेत्र,,,Aeroporto Internazionale di Kozhikode,カリカット国際空港,,Calicut International Airport,,,,Calicut International Airport,,,科泽科德国际机场,4,1159115083,75.95099,11.13955
8,Airport,mid,Cocos (Keeling) Islands,CCK,terminal,YPCC,CCK,http://en.wikipedia.org/wiki/Cocos_(Keeling)_Islands_Airport,10.00000,,Q1105469,,,Cocos,Cocos,Aeropuerto de las Islas Cocos,aéroport des îles Cocos,,,,Bandar Udara Kepulauan Cocos,Aeroporto delle Isole Cocos e Keeling,ココス島国際空港,코코스 제도 공항,Cocos,Port lotniczy Wyspy Kokosowe,,Кокосовые острова,Kokosöarnas flygplats,,,科科斯機場,4,1159115105,96.82875,-12.18516
8,Airport,mid,Corfu Int'l (Ioannis Kapodistrias),CFU,terminal,LGKR,CFU,http://en.wikipedia.org/wiki/Corfu_International_Airport,10.00000,,Q1144233,,,Flughafen Korfu,Corfu International Airport,Aeropuerto Internacional de Corfú-Ioannis Kapodistrias,aéroport de Corfou,Κρατικός Αερολιμένας Κέρκυρας «Ιωάννης Καποδίστριας»,,Korfui nemzetközi repülőtér,Bandar Udara Internasional Corfu,Aeroporto di Corfù-Giovanni Capodistria,コルフ国際空港,코르푸 국제공항,Luchthaven Korfoe Ioannis Kapodistrias,Port lotniczy Korfu,,Керкира,Korfus flygplats,,Sân bay quốc tế Corfu,克基拉岛扬尼斯·卡波迪斯特里亚斯国际机场,4,1159115125,19.91476,39.60676
8,Airport,major,Changchun Longjia Int'l,CGQ,terminal,ZYCC,CGQ,http://en.wikipedia.org/wiki/Changchun_Longjia_International_Airport,10.00000,,Q1197677,مطار تشانغتشون الدولي,,Flughafen Changchun,Changchun Longjia International Airport,Aeropuerto internacional de Changchun,aéroport international de Changchun Longjia,,,,Bandar Udara Internasional Longjia Changchun,,長春龍嘉国際空港,창춘 룽자 국제공항,Changchun Longjia International Airport,Port lotniczy Changchun-Longija,,Международный аэропорт Лунцзя,Changchun Longjia International Airport,Çangçun Longjia Uluslararası Havalimanı,Sân bay quốc tế Long Gia Trường Xuân,长春龙嘉国际机场,4,1159115151,125.69046,43.99301
8,Airport,major and military,Charleston Int'l,CHS,terminal,KCHS,CHS,http://en.wikipedia.org/wiki/Charleston_International_Airport,10.00000,,Q1163183,,,Flughafen Charleston,Charleston International Airport,Aeropuerto Internacional de Charleston,aéroport international de Charleston,,,,,,チャールストン国際空港,,,Port lotniczy Charleston,,,,,Sân bay quốc tế Charleston,查爾斯頓國際機場,2,1159115179,-80.03693,32.88453
8,Airport,mid,Coimbatore,CJB,terminal,VOCB,CJB,http://en.wikipedia.org/wiki/Coimbatore_Airport,10.00000,,Q505572,كويمباتور المطار الدول,,Peelamedu International Airport,Coimbatore Airport,Aeropuerto de Coimbatore,aéroport international de Coimbatore,,कोयम्बतूर विमानक्षेत्र,,Bandar Udara Internasional Coimbatore,,コーヤンブットゥール空港,,,Port lotniczy Coimbatore,,Коимбатор международный аэропорт,Coimbatore International Airport,,Sân bay Coimbatore,哥印拜陀國際機場,4,1159115195,77.03889,11.03014
8,Airport,mid,Someseni,CLJ,ramp,LRCL,CLJ,http://en.wikipedia.org/wiki/Cluj-Napoca_International_Airport,10.00000,,Q1068685,مطار كلوج نابوكا الدولي,,Flughafen Cluj,Cluj International Airport,Aeropuerto de Cluj-Napoca,aéroport international de Cluj,,,Kolozsvári nemzetközi repülőtér,,Aeroporto di Cluj-Napoca-Someșeni,クルジュ＝ナポカ国際空港,,Internationale luchthaven van Cluj-Napoca,Port lotniczy Kluż-Napoka,,,,,,克盧日國際機場,4,1159115215,23.68698,46.78266
8,Airport,mid,Ignacio Agramonte,CMW,terminal,MUCM,CMW,http://en.wikipedia.org/wiki/Ignacio_Agramonte_International_Airport,10.00000,,Q3086164,,,,Ignacio Agramonte International Airport,Aeropuerto Internacional Ignacio Agramonte,aéroport international Ignacio Agramonte,,,,Bandar Udara Internasional Ignacio Agramonte,,イグナシオ・アグラモンテ国際空港,,,Port lotniczy Ignacio Agramonte,Aeroporto Internacional Ignacio Agramonte,,Ignacio Agramonte International Airport,,Sân bay quốc tế Ignacio Agramonte,Ignacio Agramonte國際機場,4,1159115239,-77.84510,21.42470
8,Airport,major,Casper/Natrona County Int'l,CPR,terminal,KCPR,CPR,http://en.wikipedia.org/wiki/Casper/Natrona_County_International_Airport,10.00000,,Q1048131,,,Casper/Natrona County International Airport,Casper–Natrona County International Airport,,aéroport de Casper-Comté de Natrona,,,,,,Natrona County国際空港,,,Port lotniczy Casper/Hrabstwo Natrona,,,,,,卡斯珀-納特羅納縣國際機場,4,1159115255,-106.46444,42.89719
8,Airport,major,Clark Int'l,CRK,ramp,RPLC,CRK,http://en.wikipedia.org/wiki/Clark_International_Airport,10.00000,,Q692279,مطار كلارك الدولي,,Flughafen Angeles City,Clark International Airport,Aeropuerto Internacional de Clark,aéroport international de Diosdado Macapagal,,,,Bandar Utara Internasional Diosdado Macapagal,aeroporto di Clark,クラーク国際空港,디오스다도 마카파갈 국제공항,Diosdado Macapagal International Airport,Port lotniczy Diosdado Macapagal,,,,,Sân bay quốc tế Clark,迪奧斯達多·馬卡帕加爾國際機場,2,1159115281,120.55077,15.18764
8,Airport,major and military,Yeager,CRW,terminal,KCRW,CRW,http://en.wikipedia.org/wiki/Yeager_Airport,10.00000,,Q2875740,,,,Yeager Airport,,aéroport Yeager de Charleston,,,,,,イェーガー空港,,,Port lotniczy Yeager,,,,,,Yeager機場,4,1159115293,-81.59642,38.37059
8,Airport,major,Catania Fontanarossa,CTA,terminal,LICC,CTA,http://en.wikipedia.org/wiki/Catania-Fontanarossa_Airport,10.00000,,Q540273,مطار كاتانيا-فونتاناروسا,,Flughafen Catania,Catania-Fontanarossa Airport,Aeropuerto de Catania-Fontanarossa,aéroport de Catane-Fontanarossa,,,Catania-Fontanarossai nemzetközi repülőtér,Bandar Udara Catania-Fontanarossa,Aeroporto di Catania-Fontanarossa,カターニャ,,Luchthaven Catania-Fontanarossa,Port lotniczy Katania-Fontanarossa,,Катания,Catania-Fontanarossas flygplats,,Sân bay Catania-Fontanarossa,卡塔尼亞,4,1159115313,15.06746,37.47007
8,Airport,mid,Chetumal Int'l,CTM,terminal,MMCM,CTM,http://en.wikipedia.org/wiki/Chetumal_International_Airport,10.00000,,Q1708773,,,,Chetumal International Airport,Aeropuerto Internacional de Chetumal,,,,,Bandar Udara Internasional Chetumal,,チェトゥマル国際空港,,,Port lotniczy Chetumal,,Четумаль,Chetumal International Airport,,Sân bay quốc tế Chetumal,切圖馬爾國際機場,4,1159115333,-88.32426,18.50643
